Source,Target,Type,Id,Label,Interval,Weight
2904,376,Directed,927,,,1
2905,790,Directed,928,,,1
3548,790,Directed,929,,,1
2907,790,Directed,930,,,1
3806,790,Directed,931,,,1
3192,166,Directed,932,,,1
2911,81,Directed,933,,,1
2912,81,Directed,934,,,1
2913,81,Directed,935,,,1
2914,81,Directed,936,,,1
2915,81,Directed,937,,,1
2916,81,Directed,938,,,1
3488,81,Directed,939,,,1
2918,81,Directed,940,,,1
2919,81,Directed,941,,,1
2920,81,Directed,942,,,1
3905,81,Directed,943,,,1
2922,81,Directed,944,,,1
2923,81,Directed,945,,,1
2924,81,Directed,946,,,1
2925,81,Directed,947,,,1
2926,81,Directed,948,,,1
2927,81,Directed,949,,,1
2928,81,Directed,950,,,1
2929,81,Directed,951,,,1
2930,81,Directed,952,,,1
2931,81,Directed,953,,,1
2932,81,Directed,954,,,1
3402,81,Directed,955,,,1
2934,81,Directed,956,,,1
3325,987,Directed,957,,,1
3854,1101,Directed,958,,,1
3580,1152,Directed,959,,,1
2966,158,Directed,960,,,1
2967,158,Directed,961,,,1
2968,158,Directed,962,,,1
3567,158,Directed,963,,,1
2971,186,Directed,964,,,1
2972,186,Directed,965,,,1
2973,186,Directed,966,,,1
2974,186,Directed,967,,,1
2975,186,Directed,968,,,1
2976,186,Directed,969,,,1
2977,186,Directed,970,,,1
3085,1130,Directed,971,,,1
2979,541,Directed,972,,,1
2980,541,Directed,973,,,1
2981,541,Directed,974,,,1
3928,541,Directed,975,,,1
2983,541,Directed,976,,,1
2984,541,Directed,977,,,1
2985,375,Directed,978,,,1
3958,877,Directed,979,,,1
3720,478,Directed,980,,,1
3781,785,Directed,981,,,1
3250,785,Directed,982,,,1
3895,772,Directed,983,,,1
3921,772,Directed,984,,,1
3016,223,Directed,985,,,1
3514,223,Directed,986,,,1
3833,223,Directed,987,,,1
3019,223,Directed,988,,,1
3020,223,Directed,989,,,1
3021,223,Directed,990,,,1
3022,223,Directed,991,,,1
3023,223,Directed,992,,,1
3024,223,Directed,993,,,1
3025,223,Directed,994,,,1
3085,223,Directed,995,,,1
3027,223,Directed,996,,,1
3028,223,Directed,997,,,1
3086,223,Directed,998,,,1
3834,223,Directed,999,,,1
3031,223,Directed,1000,,,1
3032,223,Directed,1001,,,1
3033,223,Directed,1002,,,1
3035,266,Directed,1003,,,1
3036,266,Directed,1004,,,1
3037,266,Directed,1005,,,1
3038,266,Directed,1006,,,1
3039,266,Directed,1007,,,1
3040,266,Directed,1008,,,1
3283,266,Directed,1009,,,1
3162,671,Directed,1010,,,1
3048,671,Directed,1011,,,1
3054,671,Directed,1012,,,1
3722,680,Directed,1013,,,1
3051,237,Directed,1014,,,1
3052,237,Directed,1015,,,1
3162,237,Directed,1016,,,1
3054,237,Directed,1017,,,1
3057,792,Directed,1018,,,1
3678,99,Directed,1019,,,1
3553,99,Directed,1020,,,1
3985,99,Directed,1021,,,1
3063,99,Directed,1022,,,1
3064,99,Directed,1023,,,1
3065,99,Directed,1024,,,1
3066,99,Directed,1025,,,1
3067,99,Directed,1026,,,1
3735,99,Directed,1027,,,1
3069,99,Directed,1028,,,1
3070,527,Directed,1029,,,1
3071,527,Directed,1030,,,1
3402,527,Directed,1031,,,1
3073,897,Directed,1032,,,1
3074,689,Directed,1033,,,1
3076,53,Directed,1034,,,1
3514,53,Directed,1035,,,1
3078,53,Directed,1036,,,1
3079,53,Directed,1037,,,1
3080,53,Directed,1038,,,1
3081,53,Directed,1039,,,1
3082,53,Directed,1040,,,1
3896,53,Directed,1041,,,1
3084,53,Directed,1042,,,1
3085,53,Directed,1043,,,1
3086,1174,Directed,1044,,,1
3087,272,Directed,1045,,,1
3283,272,Directed,1046,,,1
3931,924,Directed,1047,,,1
3957,1069,Directed,1048,,,1
3113,608,Directed,1049,,,1
3117,1198,Directed,1050,,,1
3119,838,Directed,1051,,,1
3120,838,Directed,1052,,,1
3782,912,Directed,1053,,,1
3839,833,Directed,1054,,,1
3839,834,Directed,1055,,,1
3250,795,Directed,1056,,,1
3839,795,Directed,1057,,,1
3548,795,Directed,1058,,,1
3393,810,Directed,1059,,,1
3129,420,Directed,1060,,,1
3130,420,Directed,1061,,,1
3519,420,Directed,1062,,,1
3132,420,Directed,1063,,,1
3520,420,Directed,1064,,,1
3134,420,Directed,1065,,,1
3135,420,Directed,1066,,,1
3136,420,Directed,1067,,,1
3137,423,Directed,1068,,,1
3814,423,Directed,1069,,,1
3139,423,Directed,1070,,,1
3857,423,Directed,1071,,,1
3142,909,Directed,1072,,,1
3143,709,Directed,1073,,,1
3467,966,Directed,1074,,,1
3145,270,Directed,1075,,,1
3146,270,Directed,1076,,,1
3147,270,Directed,1077,,,1
3151,215,Directed,1078,,,1
3152,215,Directed,1079,,,1
3463,215,Directed,1080,,,1
3466,215,Directed,1081,,,1
3155,215,Directed,1082,,,1
3156,826,Directed,1083,,,1
3158,1034,Directed,1084,,,1
3159,225,Directed,1085,,,1
3160,201,Directed,1086,,,1
3161,201,Directed,1087,,,1
3162,201,Directed,1088,,,1
3163,948,Directed,1089,,,1
3164,829,Directed,1090,,,1
3168,70,Directed,1091,,,1
3169,70,Directed,1092,,,1
3170,70,Directed,1093,,,1
3171,70,Directed,1094,,,1
3172,70,Directed,1095,,,1
3173,70,Directed,1096,,,1
3174,70,Directed,1097,,,1
3175,70,Directed,1098,,,1
3176,70,Directed,1099,,,1
3177,70,Directed,1100,,,1
3220,70,Directed,1101,,,1
3179,70,Directed,1102,,,1
3180,70,Directed,1103,,,1
3181,70,Directed,1104,,,1
3182,70,Directed,1105,,,1
3183,70,Directed,1106,,,1
3184,70,Directed,1107,,,1
3185,70,Directed,1108,,,1
3186,70,Directed,1109,,,1
3187,70,Directed,1110,,,1
3188,70,Directed,1111,,,1
3189,189,Directed,1112,,,1
3554,189,Directed,1113,,,1
3191,189,Directed,1114,,,1
3192,167,Directed,1115,,,1
3913,553,Directed,1116,,,1
3806,943,Directed,1117,,,1
3203,879,Directed,1118,,,1
3204,1132,Directed,1119,,,1
3576,953,Directed,1120,,,1
3577,953,Directed,1121,,,1
3578,953,Directed,1122,,,1
3210,858,Directed,1123,,,1
3211,858,Directed,1124,,,1
3268,253,Directed,1125,,,1
3844,311,Directed,1126,,,1
3609,577,Directed,1127,,,1
3220,887,Directed,1128,,,1
3831,290,Directed,1129,,,1
3222,290,Directed,1130,,,1
3657,290,Directed,1131,,,1
3224,290,Directed,1132,,,1
3236,286,Directed,1133,,,1
3237,286,Directed,1134,,,1
3229,277,Directed,1135,,,1
3805,277,Directed,1136,,,1
3231,277,Directed,1137,,,1
3232,277,Directed,1138,,,1
3234,222,Directed,1139,,,1
3235,222,Directed,1140,,,1
3236,222,Directed,1141,,,1
3237,222,Directed,1142,,,1
3805,222,Directed,1143,,,1
3794,222,Directed,1144,,,1
3805,746,Directed,1145,,,1
3957,1070,Directed,1146,,,1
3397,1070,Directed,1147,,,1
3278,197,Directed,1148,,,1
3246,197,Directed,1149,,,1
3335,197,Directed,1150,,,1
3248,197,Directed,1151,,,1
3249,197,Directed,1152,,,1
3250,197,Directed,1153,,,1
3251,197,Directed,1154,,,1
3252,197,Directed,1155,,,1
3706,752,Directed,1156,,,1
3266,59,Directed,1157,,,1
3852,59,Directed,1158,,,1
3268,59,Directed,1159,,,1
3677,59,Directed,1160,,,1
3357,59,Directed,1161,,,1
3271,59,Directed,1162,,,1
3317,59,Directed,1163,,,1
3957,59,Directed,1164,,,1
3274,59,Directed,1165,,,1
3278,198,Directed,1166,,,1
3324,984,Directed,1167,,,1
3281,984,Directed,1168,,,1
3325,984,Directed,1169,,,1
3283,976,Directed,1170,,,1
3895,773,Directed,1171,,,1
3285,773,Directed,1172,,,1
3286,799,Directed,1173,,,1
3287,799,Directed,1174,,,1
3288,955,Directed,1175,,,1
3289,364,Directed,1176,,,1
3290,364,Directed,1177,,,1
3291,364,Directed,1178,,,1
3292,364,Directed,1179,,,1
3293,364,Directed,1180,,,1
3646,364,Directed,1181,,,1
3295,364,Directed,1182,,,1
3296,364,Directed,1183,,,1
3297,364,Directed,1184,,,1
3298,364,Directed,1185,,,1
3299,364,Directed,1186,,,1
3402,1304,Directed,1187,,,1
3875,1015,Directed,1188,,,1
3614,911,Directed,1189,,,1
3306,889,Directed,1190,,,1
3631,138,Directed,1191,,,1
3315,341,Directed,1192,,,1
3958,341,Directed,1193,,,1
3317,1025,Directed,1194,,,1
3318,472,Directed,1195,,,1
3523,472,Directed,1196,,,1
3324,985,Directed,1197,,,1
3325,985,Directed,1198,,,1
3824,985,Directed,1199,,,1
3331,935,Directed,1200,,,1
3332,695,Directed,1201,,,1
3480,1208,Directed,1202,,,1
3335,334,Directed,1203,,,1
3811,574,Directed,1204,,,1
3609,574,Directed,1205,,,1
3338,574,Directed,1206,,,1
3904,842,Directed,1207,,,1
3495,235,Directed,1208,,,1
3343,235,Directed,1209,,,1
3344,235,Directed,1210,,,1
3345,235,Directed,1211,,,1
3446,1307,Directed,1212,,,1
3722,681,Directed,1213,,,1
3824,681,Directed,1214,,,1
3356,192,Directed,1215,,,1
3357,192,Directed,1216,,,1
3488,766,Directed,1217,,,1
3983,79,Directed,1218,,,1
3371,79,Directed,1219,,,1
3372,79,Directed,1220,,,1
3619,1270,Directed,1221,,,1
3377,929,Directed,1222,,,1
3895,774,Directed,1223,,,1
3631,139,Directed,1224,,,1
3388,139,Directed,1225,,,1
3852,139,Directed,1226,,,1
3390,139,Directed,1227,,,1
3391,139,Directed,1228,,,1
3392,139,Directed,1229,,,1
3393,139,Directed,1230,,,1
3806,139,Directed,1231,,,1
3395,139,Directed,1232,,,1
3396,139,Directed,1233,,,1
3397,139,Directed,1234,,,1
3398,139,Directed,1235,,,1
3402,1305,Directed,1236,,,1
3403,313,Directed,1237,,,1
3406,786,Directed,1238,,,1
3407,786,Directed,1239,,,1
3408,786,Directed,1240,,,1
3409,786,Directed,1241,,,1
3410,786,Directed,1242,,,1
3411,786,Directed,1243,,,1
3609,578,Directed,1244,,,1
3626,1020,Directed,1245,,,1
3426,880,Directed,1246,,,1
3427,880,Directed,1247,,,1
3428,880,Directed,1248,,,1
3429,668,Directed,1249,,,1
3440,775,Directed,1250,,,1
3441,775,Directed,1251,,,1
3442,775,Directed,1252,,,1
3443,775,Directed,1253,,,1
3824,775,Directed,1254,,,1
3445,775,Directed,1255,,,1
3446,775,Directed,1256,,,1
3461,851,Directed,1257,,,1
3452,851,Directed,1258,,,1
3453,851,Directed,1259,,,1
3454,851,Directed,1260,,,1
3915,45,Directed,1261,,,1
3456,45,Directed,1262,,,1
3457,45,Directed,1263,,,1
3458,45,Directed,1264,,,1
3459,45,Directed,1265,,,1
3460,45,Directed,1266,,,1
3461,45,Directed,1267,,,1
3462,45,Directed,1268,,,1
3463,45,Directed,1269,,,1
3917,45,Directed,1270,,,1
3465,45,Directed,1271,,,1
3466,45,Directed,1272,,,1
3467,45,Directed,1273,,,1
3468,45,Directed,1274,,,1
3469,45,Directed,1275,,,1
3470,45,Directed,1276,,,1
3471,45,Directed,1277,,,1
3472,45,Directed,1278,,,1
3473,45,Directed,1279,,,1
3474,45,Directed,1280,,,1
3796,45,Directed,1281,,,1
3476,45,Directed,1282,,,1
3477,45,Directed,1283,,,1
3478,45,Directed,1284,,,1
3479,45,Directed,1285,,,1
3480,45,Directed,1286,,,1
3481,45,Directed,1287,,,1
3482,45,Directed,1288,,,1
3483,45,Directed,1289,,,1
3484,45,Directed,1290,,,1
3485,956,Directed,1291,,,1
3488,767,Directed,1292,,,1
3489,767,Directed,1293,,,1
3491,497,Directed,1294,,,1
3492,497,Directed,1295,,,1
3828,497,Directed,1296,,,1
3494,497,Directed,1297,,,1
3495,236,Directed,1298,,,1
3496,236,Directed,1299,,,1
3980,236,Directed,1300,,,1
3498,236,Directed,1301,,,1
3499,236,Directed,1302,,,1
3500,236,Directed,1303,,,1
3501,236,Directed,1304,,,1
3702,236,Directed,1305,,,1
3505,962,Directed,1306,,,1
3506,963,Directed,1307,,,1
3507,963,Directed,1308,,,1
3511,493,Directed,1309,,,1
3513,493,Directed,1310,,,1
3513,904,Directed,1311,,,1
3514,232,Directed,1312,,,1
3519,793,Directed,1313,,,1
3520,793,Directed,1314,,,1
3521,323,Directed,1315,,,1
3522,323,Directed,1316,,,1
3523,484,Directed,1317,,,1
3524,484,Directed,1318,,,1
3803,1120,Directed,1319,,,1
3633,605,Directed,1320,,,1
3985,366,Directed,1321,,,1
3539,130,Directed,1322,,,1
3540,130,Directed,1323,,,1
3554,130,Directed,1324,,,1
3542,130,Directed,1325,,,1
3543,130,Directed,1326,,,1
3544,130,Directed,1327,,,1
3545,130,Directed,1328,,,1
3546,130,Directed,1329,,,1
3547,130,Directed,1330,,,1
3548,836,Directed,1331,,,1
3553,129,Directed,1332,,,1
3554,645,Directed,1333,,,1
3555,820,Directed,1334,,,1
3560,1051,Directed,1335,,,1
3567,1061,Directed,1336,,,1
3568,1061,Directed,1337,,,1
3571,63,Directed,1338,,,1
3572,63,Directed,1339,,,1
3952,63,Directed,1340,,,1
3574,63,Directed,1341,,,1
3981,63,Directed,1342,,,1
3576,63,Directed,1343,,,1
3577,63,Directed,1344,,,1
3578,63,Directed,1345,,,1
3580,1153,Directed,1346,,,1
3581,415,Directed,1347,,,1
3842,456,Directed,1348,,,1
3943,979,Directed,1349,,,1
3637,1221,Directed,1350,,,1
3853,563,Directed,1351,,,1
3599,404,Directed,1352,,,1
3831,291,Directed,1353,,,1
3608,991,Directed,1354,,,1
3609,579,Directed,1355,,,1
3612,640,Directed,1356,,,1
3613,640,Directed,1357,,,1
3614,640,Directed,1358,,,1
3615,640,Directed,1359,,,1
3616,640,Directed,1360,,,1
3617,640,Directed,1361,,,1
3618,640,Directed,1362,,,1
3619,640,Directed,1363,,,1
3620,640,Directed,1364,,,1
3623,109,Directed,1365,,,1
3624,109,Directed,1366,,,1
3974,109,Directed,1367,,,1
3626,109,Directed,1368,,,1
3627,109,Directed,1369,,,1
3631,140,Directed,1370,,,1
3632,140,Directed,1371,,,1
3633,140,Directed,1372,,,1
3634,140,Directed,1373,,,1
3635,140,Directed,1374,,,1
3636,140,Directed,1375,,,1
3637,140,Directed,1376,,,1
3638,213,Directed,1377,,,1
3639,213,Directed,1378,,,1
3640,213,Directed,1379,,,1
3641,213,Directed,1380,,,1
3642,213,Directed,1381,,,1
3643,213,Directed,1382,,,1
3644,213,Directed,1383,,,1
3645,213,Directed,1384,,,1
3646,213,Directed,1385,,,1
3647,213,Directed,1386,,,1
3648,213,Directed,1387,,,1
3649,213,Directed,1388,,,1
3650,213,Directed,1389,,,1
3653,503,Directed,1390,,,1
3656,74,Directed,1391,,,1
3657,74,Directed,1392,,,1
3658,74,Directed,1393,,,1
3659,74,Directed,1394,,,1
3660,74,Directed,1395,,,1
3662,132,Directed,1396,,,1
3663,132,Directed,1397,,,1
3664,132,Directed,1398,,,1
3915,46,Directed,1399,,,1
3918,46,Directed,1400,,,1
3831,292,Directed,1401,,,1
3675,292,Directed,1402,,,1
3844,292,Directed,1403,,,1
3677,701,Directed,1404,,,1
3678,100,Directed,1405,,,1
3679,100,Directed,1406,,,1
3681,370,Directed,1407,,,1
3682,370,Directed,1408,,,1
3706,753,Directed,1409,,,1
3851,424,Directed,1410,,,1
3913,554,Directed,1411,,,1
3699,133,Directed,1412,,,1
3700,133,Directed,1413,,,1
3701,133,Directed,1414,,,1
3702,133,Directed,1415,,,1
3704,39,Directed,1416,,,1
3706,754,Directed,1417,,,1
3708,156,Directed,1418,,,1
3709,156,Directed,1419,,,1
3712,78,Directed,1420,,,1
3713,78,Directed,1421,,,1
3714,78,Directed,1422,,,1
3720,479,Directed,1423,,,1
3722,682,Directed,1424,,,1
3723,682,Directed,1425,,,1
3729,447,Directed,1426,,,1
3725,447,Directed,1427,,,1
3857,447,Directed,1428,,,1
3727,447,Directed,1429,,,1
3728,239,Directed,1430,,,1
3729,239,Directed,1431,,,1
3730,239,Directed,1432,,,1
3731,239,Directed,1433,,,1
3732,239,Directed,1434,,,1
3733,239,Directed,1435,,,1
3734,239,Directed,1436,,,1
3735,239,Directed,1437,,,1
3736,239,Directed,1438,,,1
3738,634,Directed,1439,,,1
3739,634,Directed,1440,,,1
3931,634,Directed,1441,,,1
3806,634,Directed,1442,,,1
3957,634,Directed,1443,,,1
3743,634,Directed,1444,,,1
3744,634,Directed,1445,,,1
3745,634,Directed,1446,,,1
3746,634,Directed,1447,,,1
3747,634,Directed,1448,,,1
3748,634,Directed,1449,,,1
3749,218,Directed,1450,,,1
3827,781,Directed,1451,,,1
3759,303,Directed,1452,,,1
3759,304,Directed,1453,,,1
3772,816,Directed,1454,,,1
3780,118,Directed,1455,,,1
3781,118,Directed,1456,,,1
3782,118,Directed,1457,,,1
3792,704,Directed,1458,,,1
3793,131,Directed,1459,,,1
3794,131,Directed,1460,,,1
3795,822,Directed,1461,,,1
3796,822,Directed,1462,,,1
3797,822,Directed,1463,,,1
3798,822,Directed,1464,,,1
3799,822,Directed,1465,,,1
3800,822,Directed,1466,,,1
3801,822,Directed,1467,,,1
3802,822,Directed,1468,,,1
3803,1121,Directed,1469,,,1
3805,747,Directed,1470,,,1
3806,944,Directed,1471,,,1
3810,226,Directed,1472,,,1
3811,226,Directed,1473,,,1
3812,226,Directed,1474,,,1
3813,627,Directed,1475,,,1
3814,463,Directed,1476,,,1
3815,463,Directed,1477,,,1
3919,1092,Directed,1478,,,1
3821,559,Directed,1479,,,1
3822,559,Directed,1480,,,1
3823,181,Directed,1481,,,1
3824,181,Directed,1482,,,1
3825,417,Directed,1483,,,1
3875,417,Directed,1484,,,1
3827,782,Directed,1485,,,1
3828,782,Directed,1486,,,1
3829,782,Directed,1487,,,1
3830,782,Directed,1488,,,1
3831,293,Directed,1489,,,1
3854,1102,Directed,1490,,,1
3833,464,Directed,1491,,,1
3834,464,Directed,1492,,,1
3835,464,Directed,1493,,,1
3839,835,Directed,1494,,,1
3841,1029,Directed,1495,,,1
3842,457,Directed,1496,,,1
3843,457,Directed,1497,,,1
3844,312,Directed,1498,,,1
3851,425,Directed,1499,,,1
3852,203,Directed,1500,,,1
3853,203,Directed,1501,,,1
3854,203,Directed,1502,,,1
3855,203,Directed,1503,,,1
3857,1094,Directed,1504,,,1
3858,798,Directed,1505,,,1
3860,1242,Directed,1506,,,1
3875,1016,Directed,1507,,,1
3887,949,Directed,1508,,,1
3895,769,Directed,1509,,,1
3957,1065,Directed,1510,,,1
3892,294,Directed,1511,,,1
3893,1047,Directed,1512,,,1
3894,939,Directed,1513,,,1
3895,771,Directed,1514,,,1
3896,814,Directed,1515,,,1
3897,814,Directed,1516,,,1
3904,841,Directed,1517,,,1
3905,1003,Directed,1518,,,1
3913,552,Directed,1519,,,1
3915,44,Directed,1520,,,1
3916,44,Directed,1521,,,1
3917,44,Directed,1522,,,1
3918,44,Directed,1523,,,1
3919,44,Directed,1524,,,1
3920,853,Directed,1525,,,1
3921,853,Directed,1526,,,1
3928,669,Directed,1527,,,1
3930,687,Directed,1528,,,1
3931,925,Directed,1529,,,1
3939,1053,Directed,1530,,,1
3941,1053,Directed,1531,,,1
3941,1073,Directed,1532,,,1
3943,980,Directed,1533,,,1
3951,209,Directed,1534,,,1
3952,209,Directed,1535,,,1
3957,1068,Directed,1536,,,1
3958,878,Directed,1537,,,1
3964,147,Directed,1538,,,1
3972,164,Directed,1539,,,1
3973,164,Directed,1540,,,1
3974,164,Directed,1541,,,1
3975,164,Directed,1542,,,1
3976,164,Directed,1543,,,1
3980,779,Directed,1544,,,1
3981,779,Directed,1545,,,1
3983,80,Directed,1546,,,1
3984,80,Directed,1547,,,1
3985,80,Directed,1548,,,1
3986,80,Directed,1549,,,1
858,1285,Directed,1550,,,1
81,468,Directed,1551,,,1
411,416,Directed,1552,,,1
417,416,Directed,1553,,,1
125,126,Directed,1554,,,1
127,126,Directed,1555,,,1
289,288,Directed,1556,,,1
290,288,Directed,1557,,,1
291,288,Directed,1558,,,1
292,288,Directed,1559,,,1
293,288,Directed,1560,,,1
408,407,Directed,1561,,,1
409,407,Directed,1562,,,1
306,407,Directed,1563,,,1
474,473,Directed,1564,,,1
475,473,Directed,1565,,,1
114,473,Directed,1566,,,1
476,473,Directed,1567,,,1
477,473,Directed,1568,,,1
478,473,Directed,1569,,,1
479,473,Directed,1570,,,1
607,282,Directed,1571,,,1
110,686,Directed,1572,,,1
576,575,Directed,1573,,,1
577,575,Directed,1574,,,1
574,575,Directed,1575,,,1
578,575,Directed,1576,,,1
579,575,Directed,1577,,,1
114,199,Directed,1578,,,1
200,199,Directed,1579,,,1
201,199,Directed,1580,,,1
117,199,Directed,1581,,,1
384,199,Directed,1582,,,1
197,199,Directed,1583,,,1
868,199,Directed,1584,,,1
364,199,Directed,1585,,,1
113,112,Directed,1586,,,1
114,112,Directed,1587,,,1
115,112,Directed,1588,,,1
116,112,Directed,1589,,,1
117,112,Directed,1590,,,1
118,112,Directed,1591,,,1
112,113,Directed,1592,,,1
114,113,Directed,1593,,,1
115,113,Directed,1594,,,1
116,113,Directed,1595,,,1
117,113,Directed,1596,,,1
118,113,Directed,1597,,,1
63,62,Directed,1598,,,1
815,923,Directed,1599,,,1
924,923,Directed,1600,,,1
925,923,Directed,1601,,,1
634,923,Directed,1602,,,1
48,542,Directed,1603,,,1
120,466,Directed,1604,,,1
467,466,Directed,1605,,,1
239,466,Directed,1606,,,1
55,77,Directed,1607,,,1
78,77,Directed,1608,,,1
782,856,Directed,1609,,,1
644,643,Directed,1610,,,1
189,643,Directed,1611,,,1
130,643,Directed,1612,,,1
645,643,Directed,1613,,,1
185,545,Directed,1614,,,1
186,545,Directed,1615,,,1
68,664,Directed,1616,,,1
158,157,Directed,1617,,,1
128,30,Directed,1618,,,1
99,30,Directed,1619,,,1
129,30,Directed,1620,,,1
120,30,Directed,1621,,,1
130,30,Directed,1622,,,1
365,30,Directed,1623,,,1
87,30,Directed,1624,,,1
80,30,Directed,1625,,,1
366,30,Directed,1626,,,1
792,30,Directed,1627,,,1
841,30,Directed,1628,,,1
65,30,Directed,1629,,,1
842,30,Directed,1630,,,1
751,30,Directed,1631,,,1
935,30,Directed,1632,,,1
120,1080,Directed,1633,,,1
1081,1080,Directed,1634,,,1
1082,1080,Directed,1635,,,1
121,120,Directed,1636,,,1
122,120,Directed,1637,,,1
123,120,Directed,1638,,,1
124,120,Directed,1639,,,1
30,120,Directed,1640,,,1
130,120,Directed,1641,,,1
466,120,Directed,1642,,,1
467,120,Directed,1643,,,1
1080,120,Directed,1644,,,1
1081,120,Directed,1645,,,1
1082,120,Directed,1646,,,1
368,367,Directed,1647,,,1
140,367,Directed,1648,,,1
1270,367,Directed,1649,,,1
640,367,Directed,1650,,,1
137,136,Directed,1651,,,1
138,136,Directed,1652,,,1
139,136,Directed,1653,,,1
140,136,Directed,1654,,,1
962,41,Directed,1655,,,1
429,41,Directed,1656,,,1
109,41,Directed,1657,,,1
570,765,Directed,1658,,,1
81,765,Directed,1659,,,1
766,765,Directed,1660,,,1
767,765,Directed,1661,,,1
769,770,Directed,1662,,,1
771,770,Directed,1663,,,1
227,770,Directed,1664,,,1
742,770,Directed,1665,,,1
772,770,Directed,1666,,,1
773,770,Directed,1667,,,1
774,770,Directed,1668,,,1
30,365,Directed,1669,,,1
87,365,Directed,1670,,,1
99,365,Directed,1671,,,1
80,365,Directed,1672,,,1
366,365,Directed,1673,,,1
325,872,Directed,1674,,,1
873,872,Directed,1675,,,1
454,872,Directed,1676,,,1
874,872,Directed,1677,,,1
875,872,Directed,1678,,,1
876,872,Directed,1679,,,1
877,872,Directed,1680,,,1
878,872,Directed,1681,,,1
341,872,Directed,1682,,,1
643,644,Directed,1683,,,1
189,644,Directed,1684,,,1
130,644,Directed,1685,,,1
645,644,Directed,1686,,,1
442,441,Directed,1687,,,1
490,441,Directed,1688,,,1
491,441,Directed,1689,,,1
492,441,Directed,1690,,,1
493,441,Directed,1691,,,1
325,441,Directed,1692,,,1
189,1002,Directed,1693,,,1
454,453,Directed,1694,,,1
287,453,Directed,1695,,,1
455,453,Directed,1696,,,1
456,453,Directed,1697,,,1
457,453,Directed,1698,,,1
481,480,Directed,1699,,,1
482,480,Directed,1700,,,1
483,480,Directed,1701,,,1
476,480,Directed,1702,,,1
117,480,Directed,1703,,,1
470,480,Directed,1704,,,1
472,480,Directed,1705,,,1
484,480,Directed,1706,,,1
120,121,Directed,1707,,,1
122,121,Directed,1708,,,1
123,121,Directed,1709,,,1
124,121,Directed,1710,,,1
125,121,Directed,1711,,,1
65,637,Directed,1712,,,1
48,134,Directed,1713,,,1
403,402,Directed,1714,,,1
302,402,Directed,1715,,,1
401,402,Directed,1716,,,1
404,402,Directed,1717,,,1
226,402,Directed,1718,,,1
74,1148,Directed,1719,,,1
570,1245,Directed,1720,,,1
81,1245,Directed,1721,,,1
69,68,Directed,1722,,,1
70,68,Directed,1723,,,1
98,68,Directed,1724,,,1
664,68,Directed,1725,,,1
751,68,Directed,1726,,,1
245,68,Directed,1727,,,1
158,68,Directed,1728,,,1
1061,68,Directed,1729,,,1
661,68,Directed,1730,,,1
235,68,Directed,1731,,,1
1238,68,Directed,1732,,,1
220,219,Directed,1733,,,1
137,154,Directed,1734,,,1
155,154,Directed,1735,,,1
156,154,Directed,1736,,,1
407,408,Directed,1737,,,1
409,408,Directed,1738,,,1
306,408,Directed,1739,,,1
502,408,Directed,1740,,,1
503,408,Directed,1741,,,1
68,98,Directed,1742,,,1
68,661,Directed,1743,,,1
235,661,Directed,1744,,,1
1198,661,Directed,1745,,,1
328,327,Directed,1746,,,1
78,327,Directed,1747,,,1
685,327,Directed,1748,,,1
110,327,Directed,1749,,,1
54,327,Directed,1750,,,1
327,328,Directed,1751,,,1
78,328,Directed,1752,,,1
552,328,Directed,1753,,,1
553,328,Directed,1754,,,1
554,328,Directed,1755,,,1
765,570,Directed,1756,,,1
81,570,Directed,1757,,,1
766,570,Directed,1758,,,1
767,570,Directed,1759,,,1
1245,570,Directed,1760,,,1
132,119,Directed,1761,,,1
224,119,Directed,1762,,,1
117,119,Directed,1763,,,1
225,119,Directed,1764,,,1
441,490,Directed,1765,,,1
491,490,Directed,1766,,,1
492,490,Directed,1767,,,1
493,490,Directed,1768,,,1
191,941,Directed,1769,,,1
248,941,Directed,1770,,,1
942,941,Directed,1771,,,1
790,941,Directed,1772,,,1
943,941,Directed,1773,,,1
139,941,Directed,1774,,,1
634,941,Directed,1775,,,1
944,941,Directed,1776,,,1
779,778,Directed,1777,,,1
236,778,Directed,1778,,,1
1029,778,Directed,1779,,,1
54,1033,Directed,1780,,,1
1034,1033,Directed,1781,,,1
55,555,Directed,1782,,,1
556,555,Directed,1783,,,1
557,555,Directed,1784,,,1
558,555,Directed,1785,,,1
559,555,Directed,1786,,,1
939,938,Directed,1787,,,1
940,938,Directed,1788,,,1
954,938,Directed,1789,,,1
955,938,Directed,1790,,,1
1145,938,Directed,1791,,,1
480,481,Directed,1792,,,1
482,481,Directed,1793,,,1
483,481,Directed,1794,,,1
476,481,Directed,1795,,,1
117,481,Directed,1796,,,1
470,481,Directed,1797,,,1
472,481,Directed,1798,,,1
484,481,Directed,1799,,,1
54,385,Directed,1800,,,1
386,385,Directed,1801,,,1
53,385,Directed,1802,,,1
47,380,Directed,1803,,,1
68,69,Directed,1804,,,1
70,69,Directed,1805,,,1
114,1306,Directed,1806,,,1
1307,1306,Directed,1807,,,1
775,1306,Directed,1808,,,1
473,474,Directed,1809,,,1
475,474,Directed,1810,,,1
114,474,Directed,1811,,,1
476,474,Directed,1812,,,1
477,474,Directed,1813,,,1
478,474,Directed,1814,,,1
479,474,Directed,1815,,,1
633,474,Directed,1816,,,1
